640 , 194194 150179 92102 153154 199199 152154
641 , 198198 145150 92102 152152 199199 152154
642 , 200200 145179 9292 00 197199 154154
643 , 194194 145150 92112 152153 197199 00
644 , 194194 00 112112 154155 196196 154154
645 , 194198 145145 112112 152154 195197 00
646 , 192194 150150 9292 152152 196199 00
647 , 194194 179179 92112 152152 196197 152154
648 , 194198 145179 92112 152153 196197 146154
649 , 200200 179179 9292 154154 195195 146146
650 , 198198 145192 92112 152153 197199 146154
651 , 194198 150179 112112 154154 196199 146152
652 , 194194 179185 102102 152154 195196 146152
653 , 194198 179179 92112 152153 196199 00
654 , 194198 145185 00 00 196197 00
655 , 194194 145185 102104 152152 197197 152154
656 , 00 145150 00 154154 197199 152154
657 , 194200 150179 00 152154 195199 158168
658 , 192198 145145 112112 152154 197199 152154
659 , 194198 145150 92112 152155 197199 154154
660 , 198198 145179 92112 154154 197199 148154
661 , 194198 145192 92112 154154 197199 148154
662 , 192194 145185 92112 153154 195197 144152
663 , 194200 145179 92100 152154 196197 148154
664 , 198198 150185 92112 154155 196197 146148
665 , 194198 145185 92112 153153 196197 154154
666 , 198198 150192 92112 152152 199199 148168
667 , 198200 179179 92112 152155 196199 154154
668 , 198200 150150 9292 152154 196197 152152
669 , 194198 150185 112112 152155 199199 154168
670 , 194198 145179 92112 00 197199 146154
671 , 192194 179179 00 152152 196196 144154
672 , 198200 145150 112112 155155 197199 148154
673 , 194198 145185 112112 152154 197197 152154
674 , 192198 150185 00 152153 196196 154154
POP
675 , 192200 145145 9292 152154 196199 154158
676 , 192192 145145 92112 152152 195197 154158
677 , 198198 145179 98112 152154 197197 154154
678 , 194198 179185 92112 152152 195199 146148
679 , 192194 179179 92104 152152 197197 148148
680 , 192198 179185 92112 152155 196196 148158
681 , 192200 150179 92112 152153 199199 154168
682 , 194194 179185 104112 152154 196197 146146
683 , 198198 145185 92112 152153 196199 154154
684 , 194198 145179 112112 152154 196197 146158
685 , 192198 150179 9292 152152 197199 146152
686 , 194200 145150 104112 152153 197199 148158
687 , 198200 150185 102102 153154 196199 144144
688 , 192192 145179 102112 151152 196196 144144
689 , 192192 150150 00 152154 197197 154154
690 , 194200 179185 00 152153 196197 144154
691 , 194198 150179 92108 153154 197197 144154
692 , 192198 145145 9292 152152 196196 154154
693 , 194194 145179 112112 152153 196196 154154
694 , 194200 150179 92112 152152 196197 144158
695 , 194198 145150 00 152153 199199 154154
696 , 194194 145145 00 154154 197197 144152
697 , 194194 145179 102108 152152 199199 154158
698 , 192192 185185 9292 153154 197197 158158 
